timestamp,Close,Volume,value,value_classification,log_Close,Log Close Diff
2021-04-01,59095.808594,61669163792,74,Greed,10.986915280303911,0.0029992328871628615
2021-04-02,59384.3125,58727860620,74,Greed,10.991785371143768,0.0048700908398569
2021-04-03,57603.890625,59641344484,73,Greed,10.9613453899758,-0.030439981167967645
2021-04-04,58758.554688,50749662970,74,Greed,10.981192033116688,0.019846643140887466
2021-04-05,59057.878906,60706272115,71,Greed,10.986273240430158,0.00508120731347006
2021-04-06,58192.359375,66058027988,75,Greed,10.97150934288477,-0.01476389754538765
2021-04-07,56048.9375,75645303584,72,Greed,10.933980472031605,-0.037528870853165586
2021-04-08,58323.953125,53053855641,73,Greed,10.973768147735832,0.039787675704227254
2021-04-09,58245.003906,46655208546,70,Greed,10.972413597895425,-0.00135454984040706
2021-04-10,59793.234375,58238470525,70,Greed,10.998647795996382,0.02623419810095662
2021-04-11,60204.964844,46280252580,76,Extreme Greed,11.005510100387937,0.0068623043915554405
2021-04-12,59893.453125,51828688519,74,Greed,11.000322481385641,-0.005187619002295918
2021-04-13,63503.457031,69983454362,74,Greed,11.058849624831973,0.05852714344633192
2021-04-14,63109.695313,77451779687,75,Greed,11.052629686694662,-0.006219938137311587
2021-04-15,63314.011719,60954381579,79,Extreme Greed,11.055861937807665,0.0032322511130029596
2021-04-16,61572.789063,84293007468,78,Extreme Greed,11.027975315937267,-0.027886621870397477
2021-04-17,60683.820313,66138759198,76,Extreme Greed,11.01343238983598,-0.014542926101286824
2021-04-18,56216.183594,97468872758,79,Extreme Greed,10.93695995873407,-0.07647243110191049
2021-04-19,55724.265625,65344865159,74,Greed,10.928170979611826,-0.008788979122243745
2021-04-20,56473.03125,67849323955,73,Greed,10.941518480170792,0.013347500558966274
2021-04-21,53906.089844,54926612466,73,Greed,10.894998734633603,-0.046519745537189294
2021-04-22,51762.273438,74798630778,65,Greed,10.854416850891816,-0.04058188374178684
2021-04-23,51093.652344,86668667320,55,Greed,10.841415548201846,-0.013001302689970018
2021-04-24,50050.867188,49014494781,37,Fear,10.820795111026833,-0.020620437175013606
2021-04-25,49004.253906,46117114240,31,Fear,10.799662387732774,-0.02113272329405902
2021-04-26,54021.753906,58284039825,27,Fear,10.897142094535203,0.09747970680242979
2021-04-27,55033.117188,49448222757,50,Neutral,10.91569041369757,0.018548319162366766
2021-04-28,54824.703125,48000572955,59,Greed,10.911896158314748,-0.003794255382821632
2021-04-29,53555.109375,46088929780,52,Neutral,10.888466484489614,-0.0234296738251345
2021-04-30,57750.175781,52395931985,51,Neutral,10.963881672206247,0.07541518771663291
2021-05-01,57828.050781,42836427360,68,Greed,10.965229244566565,0.0013475723603182388
2021-05-02,56631.078125,38177405335,66,Greed,10.944313196980664,-0.020916047585901154
2021-05-03,57200.292969,51713139031,61,Greed,10.954314299190438,0.010001102209773904
2021-05-04,53333.539063,68564706967,68,Greed,10.884320662971664,-0.06999363621877386
2021-05-05,57424.007813,69241316747,48,Neutral,10.958217749445474,0.07389708647380999
2021-05-06,56396.515625,69523285106,65,Greed,10.940162655879124,-0.01805509356634971
2021-05-07,57356.402344,68434023376,64,Greed,10.957039752664919,0.01687709678579452
2021-05-08,58803.777344,65382980634,67,Greed,10.9819613723676,0.02492161970268114
2021-05-09,58232.316406,65906690347,73,Greed,10.972195744325028,-0.009765628042572416
2021-05-10,55859.796875,71776546298,72,Greed,10.930600203169606,-0.041595541155421856
2021-05-11,56704.574219,61308396325,61,Greed,10.945610160518305,0.015009957348699032
2021-05-12,49150.535156,75215403907,68,Greed,10.802643013735771,-0.1429671467825333
2021-05-13,49716.191406,96721152926,31,Fear,10.814085941845923,0.01144292811015113
2021-05-14,49880.535156,55737497453,26,Fear,10.817386128605705,0.0033001867597821644
2021-05-15,46760.1875,59161047474,27,Fear,10.752787425415434,-0.06459870319027061
2021-05-16,46456.058594,64047871555,20,Extreme Fear,10.746262168330581,-0.0065252570848528535
2021-05-17,43537.511719,74903638450,27,Fear,10.681378183844476,-0.0648839844861051
2021-05-18,42909.402344,56187365084,21,Extreme Fear,10.666846249759931,-0.014531934084544673
2021-05-19,37002.441406,126358098747,23,Extreme Fear,10.518739173395463,-0.14810707636446807
2021-05-20,40782.738281,88281943359,11,Extreme Fear,10.61601418952005,0.09727501612458589
2021-05-21,37304.691406,82051616861,19,Extreme Fear,10.526874372682686,-0.08913981683736338
2021-05-22,37536.632813,57377273240,12,Extreme Fear,10.533072610139952,0.006198237457265776
2021-05-23,34770.582031,78469274361,14,Extreme Fear,10.456526964321109,-0.07654564581884316
2021-05-24,38705.980469,67359584098,10,Extreme Fear,10.563749401161399,0.10722243684029031
2021-05-25,38402.222656,56211915803,22,Extreme Fear,10.555870618567406,-0.007878782593992995
2021-05-26,39294.199219,51346735160,22,Extreme Fear,10.578832184393047,0.022961565825641017
2021-05-27,38436.96875,43210968721,27,Fear,10.556775003315149,-0.02205718107789778
2021-05-28,35697.605469,55200191952,21,Extreme Fear,10.48283889182071,-0.07393611149443835
2021-05-29,34616.066406,45231013335,18,Extreme Fear,10.452073200264332,-0.030765691556378982
2021-05-30,35678.128906,31646080921,10,Extreme Fear,10.482293144343533,0.030219944079201255
2021-05-31,37332.855469,39009847639,18,Extreme Fear,10.527629061589701,0.04533591724616848
2021-06-01,36684.925781,34639423297,20,Extreme Fear,10.510121208003074,-0.01750785358662732
2021-06-02,37575.179688,33070867190,23,Extreme Fear,10.53409899672551,0.023977788722435278
2021-06-03,39208.765625,35460750427,24,Extreme Fear,10.576655613663572,0.042556616938062675
2021-06-04,36894.40625,41831090187,27,Fear,10.515815226396446,-0.060840387267125706
2021-06-05,35551.957031,35959473399,24,Extreme Fear,10.478750483814638,-0.037064742581808474
2021-06-06,35862.378906,28913440585,17,Extreme Fear,10.487444083664888,0.008693599850250422
2021-06-07,33560.707031,33683936663,15,Extreme Fear,10.421111228029067,-0.06633285563582092
2021-06-08,33472.632813,49902050442,13,Extreme Fear,10.418483452987996,-0.0026277750410717005
2021-06-09,37345.121094,53972919008,14,Extreme Fear,10.52795755536189,0.10947410237389477
2021-06-10,36702.597656,43576032854,21,Extreme Fear,10.510602812355257,-0.0173547430066332
2021-06-11,37334.398438,38699736985,21,Extreme Fear,10.527670390791446,0.01706757843618867
2021-06-12,35552.515625,37924228550,28,Fear,10.478766195737649,-0.048904195053797395
2021-06-13,39097.859375,40669112838,23,Extreme Fear,10.573822997032305,0.09505680129465688
2021-06-14,40218.476563,43148914673,28,Fear,10.602081785011059,0.028258787978753475
2021-06-15,40406.269531,46420149185,38,Fear,10.606740238319967,0.004658453308907795
2021-06-16,38347.0625,39211635100,33,Fear,10.55443320673001,-0.05230703158995631
2021-06-17,38053.503906,37096670047,26,Fear,10.546748445935771,-0.007684760794239409
2021-06-18,35787.246094,36200887275,25,Extreme Fear,10.48534685455759,-0.06140159137818024
2021-06-19,35615.871094,31207279719,23,Extreme Fear,10.48054663474033,-0.0048002198172607535
2021-06-20,35698.296875,36664034054,21,Extreme Fear,10.482858260047102,0.0023116253067723136
2021-06-21,31676.693359,52809038594,23,Extreme Fear,10.363336464186586,-0.11952179586051592
2021-06-22,32505.660156,58964353058,10,Extreme Fear,10.389169511800127,0.025833047613540217
2021-06-23,33723.027344,46317108925,14,Extreme Fear,10.425936186970844,0.03676667517071763
2021-06-24,34662.4375,33123368116,22,Extreme Fear,10.453411886821074,0.02747569985023013
2021-06-25,31637.779297,40230904226,27,Fear,10.362107232850763,-0.09130465397031173
2021-06-26,32186.277344,38585385521,20,Extreme Fear,10.379295471255501,0.0171882384047386
2021-06-27,34649.644531,35511640894,22,Extreme Fear,10.453042745719829,0.07374727446432772
2021-06-28,34434.335938,33892523752,25,Extreme Fear,10.446809483285808,-0.006233262434021114
2021-06-29,35867.777344,37901460044,25,Extreme Fear,10.487594604402398,0.04078512111659016
2021-06-30,35040.835938,34059036099,28,Fear,10.464269401443843,-0.02332520295855467
2021-07-01,33572.117188,37838957079,28,Fear,10.421451155843593,-0.04281824560024994
2021-07-02,33897.046875,38728974942,21,Extreme Fear,10.43108317674214,0.009632020898546756
2021-07-03,34668.546875,24383958643,24,Extreme Fear,10.453588124763485,0.022504948021344617
2021-07-04,35287.78125,24924307911,27,Fear,10.471292042774403,0.017703918010917974
2021-07-05,33746.003906,26721554282,29,Fear,10.426617286505328,-0.04467475626907458
2021-07-06,34235.195313,26501259870,20,Extreme Fear,10.441009496606803,0.014392210101474845
2021-07-07,33855.328125,24796027477,28,Fear,10.429851669941897,-0.011157826664906167
2021-07-08,32877.371094,29910396946,20,Extreme Fear,10.400539891411537,-0.029311778530360044
2021-07-09,33798.011719,27436021028,20,Extreme Fear,10.428157254859203,0.027617363447665966
2021-07-10,33520.519531,22971873468,20,Extreme Fear,10.419913053610754,-0.00824420124844849
2021-07-11,34240.1875,20108729370,20,Extreme Fear,10.441155306292087,0.02124225268133273
2021-07-12,33155.847656,24321499537,25,Extreme Fear,10.408974379936716,-0.0321809263553714
2021-07-13,32702.025391,19120856669,20,Extreme Fear,10.395192293529922,-0.013782086406793681
2021-07-14,32822.347656,21376531210,21,Extreme Fear,10.39886489334727,0.003672599817347688
2021-07-15,31780.730469,21300524237,20,Extreme Fear,10.366615425005909,-0.032249468341360554
2021-07-16,31421.539063,23699476918,22,Extreme Fear,10.35524889415547,-0.011366530850439815
2021-07-17,31533.068359,18895018942,15,Extreme Fear,10.358792063345012,0.003543169189542894
2021-07-18,31796.810547,18787986667,19,Extreme Fear,10.36712126647401,0.008329203128997875
2021-07-19,30817.832031,20434789545,24,Extreme Fear,10.335848763473257,-0.03127250300075346
2021-07-20,29807.347656,23148267245,19,Extreme Fear,10.302510207738768,-0.033338555734488295
2021-07-21,32110.693359,28203024559,10,Extreme Fear,10.376944380092409,0.0744341723536408
2021-07-22,32313.105469,19555230518,21,Extreme Fear,10.383228168993995,0.006283788901585652
2021-07-23,33581.550781,22552046192,23,Extreme Fear,10.421732111250718,0.03850394225672282
2021-07-24,34292.445313,21664706865,22,Extreme Fear,10.442680355629413,0.02094824437869569
2021-07-25,35350.1875,20856685287,27,Fear,10.47305897541249,0.0303786197830771
2021-07-26,37337.535156,51022126212,26,Fear,10.527754404097408,0.0546954286849175
2021-07-27,39406.941406,35097370560,32,Fear,10.581697257585795,0.05394285348838679
2021-07-28,39995.90625,38702404695,50,Neutral,10.596532384108594,0.014835126522799058
2021-07-29,40008.421875,27167146027,50,Neutral,10.596845257809191,0.0003128737005972937
2021-07-30,42235.546875,33072782960,53,Neutral,10.65101748846181,0.054172230652618225
2021-07-31,41626.195313,25802845343,60,Greed,10.63648494309867,-0.014532545363138638
2021-08-01,39974.894531,26688438115,60,Greed,10.59600689932469,-0.04047804377398023
2021-08-02,39201.945313,25595265436,48,Neutral,10.57648164987889,-0.019525249445800696
2021-08-03,38152.980469,26189830450,48,Neutral,10.549359158667556,-0.027122491211333255
2021-08-04,39747.503906,25372562724,42,Fear,10.59030232329319,0.04094316462563441
2021-08-05,40869.554688,35185031017,50,Neutral,10.618140680682961,0.027838357389770252
2021-08-06,42816.5,38226483046,52,Neutral,10.664678821297143,0.0465381406141816
2021-08-07,44555.800781,40030862141,69,Greed,10.704497632750309,0.03981881145316635
2021-08-08,43798.117188,36302664750,74,Greed,10.687346108865245,-0.01715152388506347
2021-08-09,46365.402344,38734079049,65,Greed,10.74430882094929,0.05696271208404369
2021-08-10,45585.03125,33546019517,71,Greed,10.727334679551289,-0.016974141398000242
2021-08-11,45593.636719,34319709073,70,Greed,10.727523440129115,0.00018876057782613032
2021-08-12,44428.289063,33723620826,70,Greed,10.701631686590686,-0.02589175353842954
2021-08-13,47793.320313,31744259539,70,Greed,10.77464116630881,0.07300947971812377
2021-08-14,47096.945313,31211354442,76,Extreme Greed,10.75996342255099,-0.014677743757818718
2021-08-15,47047.003906,30988958446,71,Greed,10.758902464048635,-0.0010609585023555468
2021-08-16,46004.484375,32776876610,72,Greed,10.736494157132784,-0.022408306915851384
2021-08-17,44695.359375,33451362600,72,Greed,10.707624958098197,-0.0288691990345864
2021-08-18,44801.1875,32194123075,73,Greed,10.709989924748209,0.002364966650011624
2021-08-19,46717.578125,37204312299,70,Greed,10.751875778080558,0.0418858533323494
2021-08-20,49339.175781,34706867452,70,Greed,10.806473685059345,0.054597906978786526
2021-08-21,48905.492188,40585205312,78,Extreme Greed,10.797644983839168,-0.008828701220176427
2021-08-22,49321.652344,25370975378,76,Extreme Greed,10.806118459231277,0.008473475392108298
2021-08-23,49546.148438,34305053719,79,Extreme Greed,10.810659805919581,0.004541346688304415
2021-08-24,47706.117188,35361168834,79,Extreme Greed,10.772814911589021,-0.0378448943305596
2021-08-25,48960.789063,32646349931,73,Greed,10.798775033539181,0.02596012195015973
2021-08-26,46942.21875,32666549568,75,Greed,10.756672736076593,-0.04210229746258776
2021-08-27,49058.667969,34511076995,71,Greed,10.800772166383958,0.044099430307364074
2021-08-28,48902.402344,28568103401,78,Extreme Greed,10.7975818019454,-0.0031903644385575802
2021-08-29,48829.832031,25889650240,72,Greed,10.796096717176761,-0.0014850847686389557
2021-08-30,47054.984375,31847007016,73,Greed,10.759072077234604,-0.03702463994215677
2021-08-31,47166.6875,34730363427,73,Greed,10.761443149093335,0.0023710718587306445
2021-09-01,48847.027344,39139399125,71,Greed,10.79644880288647,0.03500565379313514
2021-09-02,49327.722656,39508070319,74,Greed,10.806241527664456,0.009792724777986095
2021-09-03,50025.375,43206179619,74,Greed,10.820285655675711,0.014044128011255097
2021-09-04,49944.625,37471327794,72,Greed,10.818670170678978,-0.001615484996733585
2021-09-05,51753.410156,30322676319,73,Greed,10.85424560569082,0.035575435011843126
2021-09-06,52633.535156,38884105426,79,Extreme Greed,10.871108746071123,0.0168631403803019
2021-09-07,46811.128906,65210059683,79,Extreme Greed,10.753876250773233,-0.11723249529788937
2021-09-08,46091.390625,49007762488,47,Neutral,10.738381457205582,-0.015494793567651044
2021-09-09,46391.421875,38672657013,45,Fear,10.744869847739535,0.006488390533952781
2021-09-10,44883.910156,39154666597,46,Fear,10.7118346610895,-0.0330351866500358
2021-09-11,45201.457031,34499835245,31,Fear,10.718884600499894,0.007049939410395112
2021-09-12,46063.269531,27881980161,32,Fear,10.737771155028238,0.018886554528343424
2021-09-13,44963.074219,40969943253,44,Fear,10.713596858987106,-0.024174296041131527
2021-09-14,47092.492188,38652152880,30,Fear,10.759868865770073,0.04627200678296717
2021-09-15,48176.347656,30484496466,49,Neutral,10.782623467068776,0.022754601298702326
2021-09-16,47783.359375,31764293754,53,Neutral,10.774432727638025,-0.008190739430750327
2021-09-17,47267.519531,28727713711,48,Neutral,10.763578647923458,-0.010854079714567533
2021-09-18,48278.363281,28575630451,50,Neutral,10.784738774077592,0.021160126154134318
2021-09-19,47260.21875,26967722648,53,Neutral,10.763424179380207,-0.021314594697384948
2021-09-20,42843.800781,43909845642,50,Neutral,10.665316241004417,-0.09810793837579013
2021-09-21,40693.675781,48701090088,27,Fear,10.613827973140781,-0.05148826786363614
2021-09-22,43574.507813,38139709246,21,Extreme Fear,10.682227575155181,0.06839960201440043
2021-09-23,44895.097656,34244064430,27,Fear,10.712083884161364,0.02985630900618297
2021-09-24,42839.75,42839345714,33,Fear,10.665221688877057,-0.04686219528430691
2021-09-25,42716.59375,31604717236,28,Fear,10.662342736138648,-0.002878952738409879
2021-09-26,43208.539063,30661222077,27,Fear,10.673793418194718,0.01145068205607025
2021-09-27,42235.730469,30980029059,26,Fear,10.651021835359495,-0.022771582835222404
2021-09-28,41034.542969,30214940550,25,Extreme Fear,10.622169502411927,-0.028852332947568726
2021-09-29,41564.363281,30602359905,24,Extreme Fear,10.634998427214391,0.01282892480246467
2021-09-30,43790.894531,31141681925,20,Extreme Fear,10.687181187332861,0.05218276011846967
2021-10-01,48116.941406,42850641582,27,Fear,10.781389606264653,0.09420841893179244
2021-10-02,47711.488281,30614346492,54,Neutral,10.772927492343468,-0.008462113921185122
2021-10-03,48199.953125,26638115879,49,Neutral,10.783113327527845,0.010185835184376657
2021-10-04,49112.902344,33383173002,54,Neutral,10.801877056126363,0.01876372859851827
2021-10-05,51514.8125,35873904236,59,Greed,10.849624666655957,0.0477476105295942
2021-10-06,55361.449219,49034730168,68,Greed,10.921638768037784,0.07201410138182673
2021-10-07,53805.984375,36807860413,76,Extreme Greed,10.893139973699922,-0.028498794337862066
2021-10-08,53967.847656,34800873924,74,Greed,10.896143734439457,0.0030037607395350108
2021-10-09,54968.222656,32491211414,72,Greed,10.914510527350357,0.01836679291089993
2021-10-10,54771.578125,39527792364,71,Greed,10.91092669103803,-0.003583836312326838
2021-10-11,57484.789063,42637331698,71,Greed,10.9592756537543,0.048348962716270094
2021-10-12,56041.058594,41083758949,78,Extreme Greed,10.933839890243979,-0.025435763510321507
2021-10-13,57401.097656,41684252783,70,Greed,10.957818705051647,0.02397881480766806
2021-10-14,57321.523438,36615791366,70,Greed,10.956431459362825,-0.0013872456888215368
2021-10-15,61593.949219,51780081801,71,Greed,11.028318917732742,0.0718874583699165
2021-10-16,60892.179688,34250964237,78,Extreme Greed,11.016860033104305,-0.01145888462843736
2021-10-17,61553.617188,29032367511,79,Extreme Greed,11.027663898171758,0.010803865067453344
2021-10-18,62026.078125,38055562075,78,Extreme Greed,11.035310190512925,0.007646292341167538
2021-10-19,64261.992188,40471196346,75,Greed,11.070723634181206,0.03541344366828092
2021-10-20,65992.835938,40788955582,82,Extreme Greed,11.097301468723037,0.026577834541830825
2021-10-21,62210.171875,45908121370,84,Extreme Greed,11.038273800324731,-0.05902766839830598
2021-10-22,60692.265625,38434082775,75,Greed,11.013571549242027,-0.024702251082704407
2021-10-23,61393.617188,26882546034,74,Greed,11.025061154138747,0.011489604896720351
2021-10-24,60930.835938,27316183882,73,Greed,11.017494662793922,-0.00756649134482501
2021-10-25,63039.824219,31064911614,72,Greed,11.051521936123684,0.03402727332976241
2021-10-26,60363.792969,34878965587,76,Extreme Greed,11.0081447500228,-0.04337718610088537
2021-10-27,58482.386719,43657076893,73,Greed,10.97648090615925,-0.0316638438635497
2021-10-28,60622.136719,45257083247,66,Greed,11.012415397747123,0.03593449158787365
2021-10-29,62227.964844,36856881767,70,Greed,11.03855977325217,0.026144375505046114
2021-10-30,61888.832031,32157938616,73,Greed,11.033095022863623,-0.00546475038854588
2021-10-31,61318.957031,32241199927,74,Greed,11.023844324214227,-0.009250698649395872
2021-11-01,61004.40625,36150572843,74,Greed,11.018701374153284,-0.005142950060943008
2021-11-02,63226.402344,37746665647,73,Greed,11.054477251505713,0.035775877352428154
2021-11-03,62970.046875,36124731509,76,Extreme Greed,11.050414445884607,-0.00406280562110517
2021-11-04,61452.230469,32615846901,73,Greed,11.026015411634067,-0.024399034250540907
2021-11-05,61125.675781,30605102446,73,Greed,11.02068728243794,-0.005328129196126241
2021-11-06,61527.480469,29094934221,71,Greed,11.027239190887043,0.006551908449102584
2021-11-07,63326.988281,24726754302,73,Greed,11.056066872418816,0.028827681531772953
2021-11-08,67566.828125,41125608330,75,Greed,11.12087243338432,0.06480556096550494
2021-11-09,66971.828125,42357991721,84,Extreme Greed,11.11202733420212,-0.00884509918220111
2021-11-10,64995.230469,48730828378,75,Greed,11.082069168785521,-0.029958165416598348
2021-11-11,64949.960938,35880633236,77,Extreme Greed,11.08137242068209,-0.0006967481034312328
2021-11-12,64155.941406,36084893887,74,Greed,11.069071983151783,-0.012300437530306851
2021-11-13,64469.527344,30474228777,72,Greed,11.073947946867833,0.00487596371604937
2021-11-14,65466.839844,25122092191,74,Greed,11.089299031505844,0.015351084638011159
2021-11-15,63557.871094,30558763548,72,Greed,11.059706125659241,-0.029592905846602235
2021-11-16,60161.246094,46844335592,71,Greed,11.00478367140788,-0.05492245425136133
2021-11-17,60368.011719,39178392930,52,Neutral,11.0082146363301,0.00343096492222017
2021-11-18,56942.136719,41388338699,54,Neutral,10.94979088592704,-0.058423750403060026
2021-11-19,58119.578125,38702407772,34,Fear,10.970257858968955,0.02046697304191447
2021-11-20,59697.195313,30624264863,43,Fear,10.99704031859537,0.0267824596264159
2021-11-21,58730.476563,26123447605,49,Neutral,10.980714062956656,-0.016326255638714926
2021-11-22,56289.289063,35036121783,50,Neutral,10.938259548479575,-0.04245451447708071
2021-11-23,57569.074219,37485803899,33,Fear,10.960740796578248,0.022481248098673134
2021-11-24,56280.425781,36635566789,42,Fear,10.938102076604824,-0.022638719973423704
2021-11-25,57274.679688,34284016248,32,Fear,10.955613914778777,0.0175118381739523
2021-11-26,53569.765625,41810748221,47,Neutral,10.888740113748765,-0.06687380103001139
2021-11-27,54815.078125,30560857714,21,Extreme Fear,10.911720583356187,0.02298046960742184
2021-11-28,57248.457031,28116886357,27,Fear,10.95515596962971,0.04343538627352217
2021-11-29,57806.566406,32370840356,33,Fear,10.964857653847975,0.009701684218265783
2021-11-30,57005.425781,36708594618,40,Fear,10.950901731426839,-0.01395592242113608
2021-12-01,57229.828125,36858195307,34,Fear,10.954830512166067,0.003928780739228088
2021-12-02,56477.816406,32379968686,32,Fear,10.941603210052898,-0.013227302113168804
2021-12-03,53598.246094,39789134215,31,Fear,10.889271624396647,-0.05233158565625118
2021-12-04,49200.703125,61385677469,25,Extreme Fear,10.803663193536819,-0.08560843085982839
2021-12-05,49368.847656,37198201161,18,Extreme Fear,10.807074890004202,0.003411696467383152
2021-12-06,50582.625,37707308001,16,Extreme Fear,10.831363416860695,0.024288526856492965
2021-12-07,50700.085938,33676814852,25,Extreme Fear,10.833682884607423,0.002319467746728421
2021-12-08,50504.796875,28479699446,28,Fear,10.829823598376175,-0.0038592862312487597
2021-12-09,47672.121094,29603577251,29,Fear,10.772102042572943,-0.057721555803231794
2021-12-10,47243.304688,30966005122,24,Extreme Fear,10.763066223156667,-0.00903581941627607
2021-12-11,49362.507813,25775869261,16,Extreme Fear,10.806946463872936,0.043880240716269725
2021-12-12,50098.335938,21939223599,27,Fear,10.821743071710953,0.01479660783801684
2021-12-13,46737.480469,32166727776,28,Fear,10.752301701398146,-0.0694413703128074
2021-12-14,46612.632813,34638619079,21,Extreme Fear,10.749626873783097,-0.0026748276150492245
2021-12-15,48896.722656,36541828520,28,Fear,10.797465651867238,0.04783877808414161
2021-12-16,47665.425781,27268150947,29,Fear,10.771961587668647,-0.02550406419859108
2021-12-17,46202.144531,32902725329,23,Extreme Fear,10.740781494412442,-0.03118009325620541
2021-12-18,46848.777344,26098292690,24,Extreme Fear,10.754680190079497,0.013898695667055705
2021-12-19,46707.015625,25154053861,29,Fear,10.751649659890026,-0.0030305301894717473
2021-12-20,46880.277344,30961902129,25,Extreme Fear,10.75535234027435,0.003702680384323642
2021-12-21,48936.613281,27055803928,27,Fear,10.798281133151375,0.04292879287702611
2021-12-22,48628.511719,24447979559,45,Fear,10.791965298755136,-0.00631583439623995
2021-12-23,50784.539063,28223878108,34,Fear,10.835347238089428,0.04338193933429224
2021-12-24,50822.195313,24367912228,41,Fear,10.836088453756977,0.0007412156675492554
2021-12-25,50429.859375,19030650914,39,Fear,10.828338726548145,-0.007749727208832269
2021-12-26,50809.515625,20964372926,37,Fear,10.83583893147798,0.007500204929835164
2021-12-27,50640.417969,24324345758,40,Fear,10.832505310516224,-0.0033336209617562673
2021-12-28,47588.855469,33430376883,41,Fear,10.770353884004564,-0.062151426511659835
2021-12-29,46444.710938,30049226299,27,Fear,10.746017872053734,-0.024336011950829572
2021-12-30,47178.125,26686491018,22,Extreme Fear,10.761685610756102,0.015667738702367373
2021-12-31,46306.445313,36974172400,28,Fear,10.743036438010034,-0.018649172746068032
2022-01-01,47686.8125,24582667004,21,Extreme Fear,10.772410171147005,0.029373733136971225
2022-01-02,47345.21875,27951569547,29,Fear,10.765221116746984,-0.007189054400020822
2022-01-03,46458.117188,33071628362,29,Fear,10.746306480061982,-0.01891463668500215
2022-01-04,45897.574219,42494677905,23,Extreme Fear,10.734167545392806,-0.012138934669176038
2022-01-05,43569.003906,36851084859,24,Extreme Fear,10.682101256926808,-0.0520662884659977
2022-01-06,43160.929688,30208048289,15,Extreme Fear,10.67269095964054,-0.009410297286267522
2022-01-07,41557.902344,84196607520,18,Extreme Fear,10.634842970984597,-0.037847988655943965
2022-01-08,41733.941406,28066355845,10,Extreme Fear,10.639070019305187,0.004227048320590399
2022-01-09,41911.601563,21294384372,23,Extreme Fear,10.643317954529222,0.004247935224034549
2022-01-10,41821.261719,32104232331,23,Extreme Fear,10.641160142757068,-0.002157811772153906
2022-01-11,42735.855469,26327648900,21,Extreme Fear,10.66279355339438,0.021633410637312167
2022-01-12,43949.101563,33499938689,22,Extreme Fear,10.690787460651817,0.027993907257437556
2022-01-13,42591.570313,47691135082,21,Extreme Fear,10.65941163270011,-0.03137582795170779
2022-01-14,43099.699219,23577403399,21,Extreme Fear,10.671271297389994,0.011859664689884752
2022-01-15,43177.398438,18371348298,23,Extreme Fear,10.673072453017983,0.0018011556279891039
2022-01-16,43113.878906,17902097845,21,Extreme Fear,10.671600240636202,-0.0014722123817811905
2022-01-17,42250.550781,21690904261,22,Extreme Fear,10.651372668937036,-0.020227571699166447
2022-01-18,42375.632813,22417209227,24,Extreme Fear,10.654328778211363,0.0029561092743275452
2022-01-19,41744.328125,23091543258,24,Extreme Fear,10.639318867756694,-0.01500991045466904
2022-01-20,40680.417969,20382033940,24,Extreme Fear,10.613502124667235,-0.025816743089459138
2022-01-21,36457.316406,43011992031,19,Extreme Fear,10.503897441738793,-0.10960468292844183
2022-01-22,35030.25,39714385405,13,Extreme Fear,10.463967252906004,-0.039930188832789426
2022-01-23,36276.804688,26017975951,11,Extreme Fear,10.498933826700968,0.03496657379496426
2022-01-24,36654.328125,41856658597,13,Extreme Fear,10.509286793793883,0.010352967092915222
2022-01-25,36954.003906,26428189594,12,Extreme Fear,10.51742928061407,0.008142486820187145
2022-01-26,36852.121094,31324598034,23,Extreme Fear,10.514668456178054,-0.0027608244360166623
2022-01-27,37138.234375,25041426629,20,Extreme Fear,10.522402294062056,0.00773383788400217
2022-01-28,37784.332031,22238830523,24,Extreme Fear,10.539649799145854,0.01724750508379813
2022-01-29,38138.179688,17194183075,24,Extreme Fear,10.54897115090479,0.009321351758936558
2022-01-30,37917.601563,14643548444,29,Fear,10.54317070444771,-0.00580044645708
2022-01-31,38483.125,20734730465,20,Extreme Fear,10.557975112500918,0.014804408053207041
2022-02-01,38743.273438,20288500328,26,Fear,10.564712431016456,0.006737318515538604
2022-02-02,36952.984375,19155189416,28,Fear,10.517401691044428,-0.04731073997202806
2022-02-03,37154.601563,18591534769,20,Extreme Fear,10.522842906889878,0.005441215845449321
2022-02-04,41500.875,29412210792,20,Extreme Fear,10.633469790333868,0.11062688344398985
2022-02-05,41441.164063,19652846215,33,Fear,10.632029966862198,-0.001439823471669044
2022-02-06,42412.433594,16142097334,37,Fear,10.655196843373606,0.023166876511407253
2022-02-07,43840.285156,28641855926,45,Fear,10.688308426071545,0.03311158269793957
2022-02-08,44118.445313,33079398868,48,Neutral,10.69463323505392,0.006324808982375529
2022-02-09,44338.796875,23245887300,54,Neutral,10.699615348724585,0.0049821136706640345
2022-02-10,43565.113281,32142048537,50,Neutral,10.682011954937456,-0.017603393787128496
2022-02-11,42407.9375,26954925781,50,Neutral,10.655090828888024,-0.026921126049431976
2022-02-12,42244.46875,18152390304,44,Fear,10.651228707055157,-0.0038621218328671603
2022-02-13,42197.515625,14741589015,44,Fear,10.650116626845614,-0.0011120802095430093
2022-02-14,42586.917969,20827783012,46,Fear,10.659302395166117,0.009185768320502774
2022-02-15,44575.203125,22721659051,46,Fear,10.704932999647486,0.04563060448136902
2022-02-16,43961.859375,19792547657,51,Neutral,10.691077704597587,-0.013855295049898686
2022-02-17,40538.011719,26246662813,52,Neutral,10.60999537388465,-0.08108233071293647
