Timestamp,Real_BTC_Price,Rolling_Forecast_USD,MSE
2024-04-11,70060.609375,70418.12480336886,2.5907784301287775e-05
2024-04-12,67195.867188,70142.98698598656,0.0018424770217688737
2024-04-13,63821.472656,67320.25237000264,0.0028485087284161287
2024-04-14,65738.726563,63882.38512752224,0.000820509497873124
2024-04-15,63426.210938,65510.77020506923,0.0010457049806496103
2024-04-16,63811.863281,63615.637424962726,9.485206981550216e-06
2024-04-17,61276.691406,63703.01237288333,0.001507948991139773
2024-04-18,63512.753906,61418.48049426083,0.001124258186077961
2024-04-19,63843.570313,63293.11916329879,7.498271955181163e-05
2024-04-20,64994.441406,63916.57023695946,0.00027966229129726617
2024-04-21,64926.644531,64947.311967911635,1.0129525394945024e-07
2024-04-22,66837.679688,64975.80497471369,0.0007981765922651015
2024-04-23,66407.273438,66733.61815899129,2.4032114952238486e-05
2024-04-24,65027.777344,66506.32419251214,0.0005054637691832101
