Date,Rolling variance,Scaled Variance
2019-09-12,112272.34761172615,0.0013467311747493245
2019-09-13,111391.96995051403,0.0013356320414244802
2019-09-14,111653.0797151692,0.001338923915148691
2019-09-15,111456.02283564639,0.001336439571582556
2019-09-16,111456.79808995622,0.0013364493454004578
2019-09-17,111164.71535864803,0.0013327669880219086
2019-09-18,95430.98130326731,0.0011344080113324286
2019-09-19,85297.78659622057,0.0010066563838033204
2019-09-20,85142.42202328502,0.0010046976651931787
2019-09-21,86179.09812881814,0.0010177672906697616
2019-09-22,85334.82188759714,0.0010071232966463234
2019-09-23,92624.99088283085,0.001099032213925461
2019-09-24,174080.54625649768,0.0021259620293603543
2019-09-25,261390.20198588708,0.0032266958986779007
2019-09-26,387215.56363664323,0.004813006553909311
2019-09-27,487989.66768763575,0.00608348996782706
2019-09-28,579667.007912,0.007239288288080169
2019-09-29,686033.6004693394,0.0085802775522533
2019-09-30,766617.6568480474,0.00959622016984835
2019-10-01,838802.7862939639,0.010506275491661348
2019-10-02,887908.2333853274,0.011125359696379499
2019-10-03,923871.4651912207,0.011578756826034424
2019-10-04,954012.8665296563,0.011958756736064322
2019-10-05,977328.1591710444,0.012252698248821739
2019-10-06,1018503.670713222,0.012771807845146652
2019-10-07,1012933.5089660853,0.012701583473724848
2019-10-08,1003186.1787250879,0.012578696532503325
2019-10-09,971991.4187640294,0.012185416676483806
2019-10-10,950850.8648445561,0.011918892618853545
2019-10-11,930915.6796896212,0.011667564935702838
2019-10-12,881654.4916934767,0.011046517267868284
2019-10-13,828139.9006308916,0.010371845922606784
2019-10-14,763427.7653147517,0.009556004438600585
2019-10-15,696640.7567501895,0.00871400452755674
2019-10-16,633527.3936295223,0.007918319149884697
2019-10-17,560750.7082230115,0.007000805939525658
2019-10-18,487161.0205686664,0.006073043013914092
2019-10-19,393474.78652849473,0.004891918085229775
2019-10-20,293284.5393720928,0.0036287954958776646
2019-10-21,203445.26421682324,0.0024961701048803156
2019-10-22,101930.31316501863,0.0012163466542969342
2019-10-23,47452.44585770358,0.0005295310532916074
2019-10-24,59313.333150189814,0.0006790641175779096
2019-10-25,63867.05395765118,0.000736473973135289
2019-10-26,100099.43854912136,0.00119326437681736
2019-10-27,158007.0169265574,0.0019233191717619744
2019-10-28,189826.37305501808,0.0023244734621766577
2019-10-29,229322.9750413798,0.0028224166411543843
2019-10-30,253177.25546029012,0.0031231533027061774
2019-10-31,275115.57924155676,0.003399735037227508
2019-11-01,298965.6227243666,0.003700418282704882
2019-11-02,323304.2614574712,0.004007261366242482
2019-11-03,339267.0235771009,0.00420850775492823
2019-11-04,360843.3567486021,0.004480525786601177
2019-11-05,369041.8755124425,0.00458388648830369
2019-11-06,383234.3550034483,0.004762814497294638
2019-11-07,389935.8137300281,0.004847301402351773
2019-11-08,390294.7166250046,0.004851826177635748
2019-11-09,390566.14542213554,0.004855248145889021
2019-11-10,390056.4956641433,0.00484882286857662
2019-11-11,385094.93160326424,0.004786271234842942
2019-11-12,379469.71313105937,0.004715352750020852
2019-11-13,374768.4451491501,0.004656082731679871
2019-11-14,364104.7251519345,0.004521642643973707
2019-11-15,348461.6854874884,0.004324427073325918
2019-11-16,334051.2781503175,0.0041427515954629715
2019-11-17,311658.9954866312,0.003860446691917751
2019-11-18,296640.7772788982,0.0036711083959417587
2019-11-19,297320.7867304508,0.003679681438963483
2019-11-20,307674.8243068098,0.0038102172857638564
2019-11-21,336437.61276614125,0.0041728366910141835
2019-11-22,357520.87746766704,0.004438638489668451
2019-11-23,366472.84409288684,0.0045514980901222735
2019-11-24,468726.9813936898,0.00584064063987297
2019-11-25,543449.7137497051,0.006782688133075144
2019-11-26,584141.4026427004,0.007295698060672138
2019-11-27,605117.6961745475,0.0075601512480127754
2019-11-28,613707.6563026607,0.007668446945322674
2019-11-29,610569.0296090782,0.007628877522262775
2019-11-30,612382.3161926409,0.007651738063180412
2019-12-01,612415.3018569882,0.007652153921399595
2019-12-02,606284.6696950048,0.0075748635643978655
2019-12-03,597820.4426252564,0.007468153014053428
2019-12-04,570018.1716143317,0.0071176430837368776
2019-12-05,528572.6873521381,0.006595129876273761
2019-12-06,473833.17483815446,0.005905015651097731
2019-12-07,420215.9845514436,0.005229050812693721
2019-12-08,396585.2308106681,0.004931132205837753
2019-12-09,372905.15906999423,0.004632591835072608
2019-12-10,329290.482058353,0.004082731091893675
2019-12-11,304656.6847645348,0.00377216687325501
2019-12-12,269349.7184708502,0.00332704344105678
2019-12-13,228287.03405329728,0.0028093562834806468
2019-12-14,193732.3743257745,0.002373717361449894
2019-12-15,168702.18465101966,0.0020581557285436858
2019-12-16,141952.03425474506,0.0017209101363519141
2019-12-17,119695.03650149565,0.0014403108022729972
2019-12-18,91221.99004153533,0.0010813442442296286
2019-12-19,67333.02563282874,0.0007801703132604626
2019-12-20,50941.33565161719,0.0005735163276624045
2019-12-21,47549.53328556099,0.000530755057890352
2019-12-22,49032.04607204403,0.0005494454538396389
2019-12-23,48829.26848995287,0.0005468889879976721
2019-12-24,46449.86440783166,0.000516891267354941
2019-12-25,45498.2838384385,0.000504894461808462
2019-12-26,45368.44306003511,0.0005032575278266108
2019-12-27,43794.40283500002,0.0004834132234035764
2019-12-28,42987.808199013394,0.0004732442904576928
2019-12-29,36214.65930013795,0.0003878535701228116
2019-12-30,33549.90181956245,0.0003542583304224287
2019-12-31,33140.001870947584,0.0003490906229941651
2020-01-01,33276.31194351065,0.0003508091169264323
2020-01-02,35974.27516684651,0.0003848229894275843
2020-01-03,36184.25120935781,0.00038747020799472436
2020-01-04,35761.2787593645,0.00038213769239142274
2020-01-05,33745.201957612575,0.000356720526325485
2020-01-06,39587.36752776706,0.00043037411549048347
2020-01-07,63788.27159656244,0.0007354807449243799
2020-01-08,84417.02195151754,0.0009955523716843524
2020-01-09,95086.26779581778,0.0011300621250763085
2020-01-10,117668.44710105854,0.0014147611013421507
2020-01-11,132147.3402278998,0.0015972999960589067
2020-01-12,152920.86530045146,0.0018591968325708602
2020-01-13,166799.32052799835,0.0020341658620000504
2020-01-14,225506.07099367224,0.0027742960120424234
2020-01-15,267988.5033648295,0.0033098822741949195
2020-01-16,278771.9177445224,0.0034458313778244548
2020-01-17,328175.5945314892,0.004068675436181295
2020-01-18,369807.00048427674,0.004593532603200408
2020-01-19,388563.9844082472,0.0048300064195140515
2020-01-20,398221.33173179894,0.004951758924411609
2020-01-21,419912.4110575558,0.005225223588502332
2020-01-22,429204.4191197051,0.005342370173293373
2020-01-23,422310.6592433794,0.0052554588813014174
2020-01-24,411494.4754563688,0.005119096645857185
2020-01-25,393648.65550618304,0.004894110093329753
2020-01-26,381954.33012858906,0.004746676915241932
2020-01-27,381116.9491759963,0.00473611985178383
2020-01-28,409193.7412432904,0.005090090735211032
2020-01-29,417356.809223948,0.005193004500347169
2020-01-30,422571.63990689727,0.00525874912741648
2020-01-31,405114.32278186904,0.005038660523625691
2020-02-01,358650.112001751,0.00445287502155814
2020-02-02,331367.0194578517,0.004108910499284963
2020-02-03,298242.2118110942,0.003691298066996543
2020-02-04,252851.49782105154,0.003119046397648503
2020-02-05,248149.569972437,0.003059768060208956
2020-02-06,265605.55608833866,0.0032798398836469452
2020-02-07,277212.3028448124,0.0034261689369539518
2020-02-08,273180.0848975754,0.0033753337936251273
2020-02-09,296645.6805581673,0.003671170212765077
2020-02-10,286247.8073113946,0.003540081719104451
2020-02-11,301052.3621086815,0.0037267263089771825
2020-02-12,311780.19733942254,0.003861974712882637
2020-02-13,340255.26758141204,0.004220966785233731
2020-02-14,370156.32116512046,0.004597936573201728
2020-02-15,369400.0743667391,0.004588402387577157
2020-02-16,374915.1271514916,0.004657931987030241
2020-02-17,371568.4469907121,0.004615739583773483
2020-02-18,372194.9264749498,0.004623637761597828
2020-02-19,351167.93814903166,0.004358545452772106
2020-02-20,332640.9513310515,0.00412497126539748
2020-02-21,309332.5648167207,0.0038311168198480855
2020-02-22,264039.2905389845,0.0032600935964337313
2020-02-23,221392.3554784833,0.0027224334092354656
2020-02-24,164786.7534380427,0.002008792943716485
2020-02-25,128128.5272847721,0.001546633852847173
2020-02-26,133231.53557030731,0.0016109687080057636
2020-02-27,157430.55357827598,0.0019160515594163223
2020-02-28,187102.23730421893,0.0022901296263148235
2020-02-29,223625.21790184575,0.002750583643873193
2020-03-01,259048.1726502889,0.003197169370471005
2020-03-02,275470.34251113614,0.0034042076232565516
2020-03-03,294751.8193257418,0.003647293847832664
2020-03-04,314269.5141036835,0.0038933581291954304
2020-03-05,317156.5766046733,0.0039297560218583645
2020-03-06,322627.49897684634,0.003998729258565687
2020-03-07,333249.7053729711,0.0041326459742991135
2020-03-08,393070.9749267319,0.004886827135057421
2020-03-09,461501.89654208865,0.005749552254076328
2020-03-10,510681.6896087489,0.0063695737564206465
2020-03-11,562074.5064521735,0.00701749538280439
2020-03-12,1124791.8998288931,0.014111809162526955
2020-03-13,1465008.947670347,0.018401007468829056
2020-03-14,1848990.076245752,0.02324195008703997
2020-03-15,2120436.5190713783,0.026664140803837857
2020-03-16,2469094.0280143362,0.031059750037195705
2020-03-17,2712404.7851477913,0.03412722738444561
2020-03-18,2931091.4960445496,0.036884263446983756
2020-03-19,2895658.5567048606,0.03643755184223806
2020-03-20,2895037.468118415,0.03642972162876126
2020-03-21,2871991.8236487154,0.03613917963548307
2020-03-22,2850579.461513391,0.035869228826176304
2020-03-23,2743030.036179519,0.03451332730415504
2020-03-24,2550000.409856028,0.032079756289575316
2020-03-25,2382892.0542324143,0.029972980981114717
2020-03-26,2242976.9646549346,0.028209037730623932
2020-03-27,2166488.100340991,0.027244724186232628
2020-03-28,2092578.8394496047,0.026312932323812186
2020-03-29,2036876.7177544986,0.025610682252723973
2020-03-30,1948131.9993385077,0.024491856202300686
2020-03-31,1852850.923684692,0.0232906247210745
2020-04-01,1702828.3862198272,0.021399254439414452
2020-04-02,1553646.3535436795,0.019518480604167294
2020-04-03,1399527.5397179874,0.017575467579321744
2020-04-04,1185318.1211696963,0.014874877820341012
2020-04-05,949915.0416115823,0.011907094469844445
2020-04-06,761891.8235728649,0.009536640450935423
2020-04-07,681027.6038999868,0.008517165747178123
2020-04-08,629373.4687970955,0.007865949618525837
2020-04-09,576260.0722976642,0.007196336229800307
2020-04-10,498532.7668514607,0.006216409359619933
2020-04-11,445137.1562254466,0.0055432380293937225
2020-04-12,434219.45199066965,0.005405595901200501
2020-04-13,387936.35681701446,0.004822093767228154
2020-04-14,351437.68693425076,0.004361946240710364
2020-04-15,272264.107897926,0.003363785850862016
2020-04-16,217347.61233871392,0.002671440357786114
2020-04-17,154896.26232385324,0.0018841011388682847
2020-04-18,156436.23828857875,0.0019035159869529251
2020-04-19,153452.35387446487,0.0018658974370994715
2020-04-20,142283.35606544255,0.001725087190260003
2020-04-21,110438.83906776266,0.0013236156907039057
2020-04-22,107662.36178098987,0.0012886119724849945
2020-04-23,118915.28152117747,0.0014304802433338403
2020-04-24,133458.87087436896,0.0016138347789664354
2020-04-25,147639.9890105252,0.0017926195526189802
2020-04-26,159171.04339144204,0.0019379943339072902
2020-04-27,163047.16478116394,0.001986861530319988
2020-04-28,140235.51560062834,0.0016992695720395566
2020-04-29,222733.44505730303,0.0027393408487261335
2020-04-30,278019.94328393776,0.003436351054592019
2020-05-01,351780.07307906315,0.0043662627853448795
2020-05-02,435761.8362699219,0.005425041111486726
2020-05-03,496423.3619922361,0.00618981558424361
2020-05-04,554386.478760857,0.006920570565069315
2020-05-05,607323.2307136132,0.007587956953427807
2020-05-06,696848.6577725678,0.008716625585845034
2020-05-07,862245.0635995963,0.010801817930681157
2020-05-08,1000744.9137856021,0.012547918917124812
2020-05-09,1092442.4906046572,0.013703972365003725
2020-05-10,1075934.815071751,0.01349585612160571
2020-05-11,1043764.7318118804,0.013090280129728498
2020-05-12,1022279.5841842854,0.012819411696181112
2020-05-13,1010377.663065388,0.012669361308557074
2020-05-14,1024493.27762701,0.012847320262860673
2020-05-15,964271.7712164914,0.012088093219601716
2020-05-16,941549.6802171558,0.011801630342893053
2020-05-17,925605.8642387714,0.01160062281277555
2020-05-18,914504.999740765,0.011460671539006557
2020-05-19,882705.5653596702,0.011059768406861578
2020-05-20,787143.2902022841,0.009854991775731537
2020-05-21,661615.683281423,0.008272434986131675
2020-05-22,557768.3208750001,0.006963206263545316
2020-05-23,481243.1162806142,0.00599843456848134
2020-05-24,410916.4920099379,0.005111809869267854
2020-05-25,337348.2353886019,0.0041843171298537995
2020-05-26,271990.7617273852,0.003360339709820124
2020-05-27,211618.39091685408,0.002599210682715502
2020-05-28,151700.3909363562,0.0018438100181576037
2020-05-29,147690.9954751105,0.0017932626034093443
2020-05-30,143400.92896465887,0.001739176701108741
2020-05-31,139141.3293677818,0.0016854749025293691
2020-06-01,162052.82768675257,0.001974325682959305
2020-06-02,157141.41671574258,0.0019124063413153006
2020-06-03,153830.9414289967,0.001870670381629993
2020-06-04,155313.89141790126,0.0018893662894955631
2020-06-05,157293.61134956012,0.0019143250957391023
2020-06-06,148951.00954444098,0.0018091479044146238
2020-06-07,146577.22339615022,0.0017792210104174808
2020-06-08,150141.8559144278,0.001824161191566518
2020-06-09,140403.88126370215,0.0017013921985260228
2020-06-10,121646.62879864237,0.0014649149966501549
2020-06-11,106768.94491873196,0.0012773484508104304
2020-06-12,105069.43198591928,0.0012559222817245248
2020-06-13,103055.23394563158,0.0012305288016571032
2020-06-14,102527.23159948118,0.0012238721488432582
2020-06-15,102138.41595312847,0.0012189702562944258
2020-06-16,101085.86127002428,0.0012057004457640473
2020-06-17,99041.41595284207,0.0011799256309879466
2020-06-18,96924.6034472554,0.001153238465628871
2020-06-19,97880.1925202268,0.0011652858073459146
2020-06-20,93427.13935624422,0.0011091450930283645
2020-06-21,91525.17706692236,0.0010851665961194986
2020-06-22,89971.58436464582,0.0010655800785432448
2020-06-23,73095.16667105883,0.0008528150138674936
2020-06-24,61537.93559805878,0.0007071102167141341
2020-06-25,47123.09852088551,0.0005253788920515174
2020-06-26,47586.42189660103,0.0005312201214990061
2020-06-27,55844.24651404093,0.0006353285063891394
2020-06-28,60543.4467986407,0.0006945724567718744
2020-06-29,62752.28011849652,0.0007224197507112548
2020-06-30,67098.86387190134,0.0007772181795130715
2020-07-01,52579.64484281499,0.0005941708864291346
2020-07-02,56070.39569604426,0.000638179623623195
2020-07-03,58539.754941359155,0.0006693114306853499
2020-07-04,56129.99114130392,0.0006389309577626593
2020-07-05,57090.11963964674,0.0006510355291092532
2020-07-06,54484.52708992985,0.0006181861959495368
2020-07-07,49597.98077390589,0.0005565803290027279
2020-07-08,43719.859191371506,0.00048247343372511786
2020-07-09,36591.223987667654,0.00039260101188157457
2020-07-10,26162.11351032558,0.00026111870292773546
2020-07-11,26310.517976356965,0.00026298967379291717
2020-07-12,25240.22996816141,0.0002494962949598049
2020-07-13,24217.922723315478,0.00023660782117245675
2020-07-14,23962.496697265862,0.000233387603710491
2020-07-15,23264.384933187943,0.00022458634047253594
2020-07-16,21482.434326247665,0.00020212085976339744
2020-07-17,20198.39660817306,0.00018593268682927638
2020-07-18,19572.04158672582,0.0001780360781373236
2020-07-19,19619.12217538013,0.0001786296344637834
2020-07-20,19512.53289435553,0.00017728583771244093
2020-07-21,20012.71621471112,0.0001835917693643714
2020-07-22,17031.53121774747,0.0001460072517134258
2020-07-23,15786.32079369668,0.0001303085838315114
2020-07-24,18690.461189797286,0.00016692178163347197
2020-07-25,25051.66246752654,0.0002471189790390471
2020-07-26,38747.490842715226,0.00041978558773185764
2020-07-27,133585.71894878068,0.0016154339832078935
2020-07-28,213507.05788109478,0.002623021562257215
2020-07-29,307163.43331686547,0.0038037700563206406
2020-07-30,392267.2674428878,0.004876694601134332
2020-07-31,494692.6441142918,0.006167996006894785
2020-08-01,639339.5978053202,0.007991595008531062
2020-08-02,686512.3607696105,0.008586313398728588
2020-08-03,744653.5501873018,0.00931931338435237
2020-08-04,785609.6827701603,0.00983565721727207
2020-08-05,887803.2888761106,0.011124036635662688
2020-08-06,974601.5470876871,0.012218323193238607
2020-08-07,1037320.8605610353,0.013009040692050368
2020-08-08,1095739.8670997815,0.013745543185066565
2020-08-09,1132463.0940584568,0.014208521756753252
2020-08-10,1172520.2748430497,0.014713532287726351
2020-08-11,1161475.0502279045,0.014574282479368468
2020-08-12,1148738.9068841592,0.014413714851128185
2020-08-13,1138076.5928882705,0.014279292489219563
2020-08-14,1106284.809792708,0.013878485818675066
2020-08-15,1059281.8041027694,0.013285907599342733
2020-08-16,999264.6651175417,0.012529257065462079
2020-08-17,950144.0470539073,0.011909981596640666
2020-08-18,863728.7061817462,0.010820522570236671
2020-08-19,744956.3303939953,0.009323130607380938
2020-08-20,644214.4532593088,0.008053053485962974
2020-08-21,540520.2718504092,0.006745755953125344
2020-08-22,435582.26073372475,0.005422777159428483
2020-08-23,314454.7476897236,0.0038956934136514976
2020-08-24,202954.18028279915,0.0024899788913846006
2020-08-25,110226.045013442,0.0013209329447828116
2020-08-26,98252.1841615774,0.0011699755956095029
2020-08-27,84501.17663595089,0.0009966133300702681
2020-08-28,75463.21676020893,0.0008826695919847972
2020-08-29,66653.06299611961,0.0007715978604447512
2020-08-30,63241.182674610274,0.0007285834630499943
2020-08-31,62860.50650268473,0.0007237841868166836
2020-09-01,53245.72521293504,0.0006025683221646636
2020-09-02,49175.171362012436,0.0005512498688600395
2020-09-03,111671.38892244878,0.0013391547437369455
2020-09-04,154515.92580668043,0.0018793061447442904
2020-09-05,222285.82194118484,0.0027336975562347746
2020-09-06,276513.2634796795,0.0034173559792259668
2020-09-07,317492.8708405481,0.003933995764328899
2020-09-08,374847.83235870174,0.004657083585361105
2020-09-09,411957.3808993571,0.005124932606326069
2020-09-10,445013.68074132374,0.005541681344210749
2020-09-11,470682.2321923139,0.005865290957859864
2020-09-12,484751.4664787366,0.006042665184857489
2020-09-13,501934.1896436185,0.006259291916422141
2020-09-14,493895.15926811437,0.006157941923264267
2020-09-15,478175.28817806457,0.005959757720319357
2020-09-16,432522.2803258989,0.00538419924904499
2020-09-17,402942.7050188455,0.005011282415179353
2020-09-18,384773.40442596003,0.004782217664238315
2020-09-19,358531.3420653827,0.004451377660349633
2020-09-20,345522.7737200122,0.004287375504465957
2020-09-21,334907.33196510415,0.004153544072194466
2020-09-22,319765.3690019031,0.003962645696266763
2020-09-23,304174.90400845645,0.0037660929471655
2020-09-24,294302.64990647347,0.0036416310607248702
2020-09-25,278554.77436609037,0.0034430937989262055
2020-09-26,268431.5649546539,0.003315468058425073
2020-09-27,247241.5151035983,0.003048319993658019
2020-09-28,226573.2537077884,0.002787750241684775
2020-09-29,192288.97308742435,0.0023555200542128654
2020-09-30,157830.36801256388,0.0019210921163350981
2020-10-01,96595.7424063981,0.001149092435239144
2020-10-02,73839.28026410645,0.0008621962332486092
2020-10-03,69749.28065987884,0.0008106326226461079
2020-10-04,69647.29646038251,0.0008093468832673067
2020-10-05,63984.160483058,0.0007379503633209623
2020-10-06,59815.80847106707,0.0006853989450327339
2020-10-07,57337.58087468627,0.0006541553325316307
2020-10-08,50104.64782740943,0.0005629680026408791
2020-10-09,48363.298910991674,0.0005410143972281935
2020-10-10,55853.44149448663,0.0006354444297233885
2020-10-11,65837.69114880243,0.0007613182710805255
2020-10-12,82613.35713625685,0.0009728131347183139
2020-10-13,86995.43550468633,0.0010280590526850991
2020-10-14,97691.03714391887,0.0011629010799348825
2020-10-15,110888.81714897718,0.0013292886728077237
2020-10-16,117089.55997471653,0.0014074629318424161
2020-10-17,124181.93065424671,0.0014968781580908196
2020-10-18,135180.387306631,0.0016355383514722157
2020-10-19,156641.10089880248,0.0019060987392470008
2020-10-20,187835.35892301262,0.0022993722672277174
2020-10-21,289209.8591209882,0.0035774250200515823
2020-10-22,398337.39623405016,0.004953222177560257
2020-10-23,473033.80428594747,0.005894937793916888
2020-10-24,580660.7604708982,0.007251816766060779
2020-10-25,663622.972898285,0.008297741370040206
2020-10-26,741814.4368634981,0.009283519998520824
2020-10-27,881349.9972934597,0.011042678433591408
2020-10-28,949865.2731002775,0.011906467026229406
2020-10-29,1030829.124784158,0.012927197814758344
2020-10-30,1104679.4375889543,0.013858246504446071
2020-10-31,1175255.3126974897,0.014748013569035932
2020-11-01,1213325.6966031496,0.015227976072985832
2020-11-02,1206141.46066797,0.015137402679322128
2020-11-03,1233433.4950544834,0.015481479933559911
2020-11-04,1271180.6791248566,0.015957367779302928
2020-11-05,1495542.8215699764,0.018785955375014415
2020-11-06,1669339.227658429,0.02097704854734531
2020-11-07,1703115.239210183,0.021402870864188572
2020-11-08,1819858.3572731575,0.022874679485905512
2020-11-09,1899152.2385117544,0.023874356554607856
2020-11-10,1946492.3634780701,0.024471184917895152
2020-11-11,2041507.6584919866,0.025669065638547352
2020-11-12,2177030.0739255203,0.027377629387576086
2020-11-13,2266488.2513121273,0.028505450187168466
2020-11-14,2271457.853780463,0.02856810316304201
2020-11-15,2181802.55593866,0.02743779721836967
2020-11-16,2163754.721247983,0.027210263817328148
2020-11-17,2285480.158189626,0.028744885733768048
2020-11-18,2407279.2961643934,0.030280436816892735
2020-11-19,2482829.763161759,0.031232919760182647
2020-11-20,2821278.187834204,0.03549982060799721
2020-11-21,3109712.62710866,0.039136183089726
2020-11-22,3259085.3507405315,0.04101936101180392
2020-11-23,3369765.6211576997,0.042414733852249024
2020-11-24,3558210.7022717195,0.044790506400607284
2020-11-25,3592738.5186190587,0.04522580690167545
2020-11-26,3456423.4215595257,0.04350724962437045
2020-11-27,3218226.498702794,0.040504243618158846
2020-11-28,3027096.7188738245,0.038094624426153086
2020-11-29,2863657.847817419,0.03603411119388923
2020-11-30,2926166.2514447668,0.03682216970144824
2020-12-01,2765408.069327569,0.034795452560622844
2020-12-02,2557697.1578361895,0.032176791046093244
2020-12-03,2407355.3988823085,0.030281396262196423
2020-12-04,2141104.3132628594,0.02692470466565354
2020-12-05,2133492.321956415,0.0268287384569455
2020-12-06,2116556.6100849365,0.02661522585628059
2020-12-07,1923185.4958493258,0.02417734962130236
2020-12-08,1751567.4379534402,0.02201371940956493
2020-12-09,1544046.1854818817,0.0193974489720015
2020-12-10,1297410.905144399,0.01628805855958791
2020-12-11,1104067.5492818484,0.013850532281107952
2020-12-12,997627.8519779457,0.012508621367778404
2020-12-13,898323.421643165,0.011256666484557126
2020-12-14,748706.4541280654,0.009370409320986414
2020-12-15,566259.1498317337,0.007070252190289394
2020-12-16,702032.1309284188,0.008781974881013803
2020-12-17,1227918.944686314,0.015411956668193762
2020-12-18,1797606.1948378913,0.022594141111845604
2020-12-19,2520326.95649483,0.03170565591245872
2020-12-20,3108197.8563023373,0.039117086009147185
2020-12-21,3475058.4362208587,0.043742185744798344
2020-12-22,4024855.3119439995,0.050673607444926765
2020-12-23,4370454.446959279,0.05503065902118345
2020-12-24,4845436.591788451,0.061018873380372284
2020-12-25,5495469.808265867,0.06921399878294865
2020-12-26,6411599.906175714,0.08076387169272264
2020-12-27,7055902.466798498,0.08888674933598878
2020-12-28,7974156.457145523,0.10046339866952553
2020-12-29,8912307.41256593,0.1122908938364347
2020-12-30,10588693.255421694,0.13342549412617846
2020-12-31,11983594.606308334,0.15101135159464268
2021-01-01,13407071.910797728,0.16895747299629765
2021-01-02,16159234.102624083,0.20365464495386332
2021-01-03,18737955.31439717,0.23616520468077287
2021-01-04,20531602.633590985,0.2587781486599194
2021-01-05,23235815.15797274,0.2928708076052889
2021-01-06,27465527.214312002,0.3461958067589186
2021-01-07,32795685.67770191,0.413394398947479
2021-01-08,38593975.90178912,0.4864948410516991
2021-01-09,42577146.283530794,0.5367116299030349
2021-01-10,43794490.20568481,0.5520589780803767
2021-01-11,42903675.09251572,0.5408282572835348
2021-01-12,40917200.03494591,0.5157842875398129
2021-01-13,39985748.82879417,0.5040412577264128
2021-01-14,39498437.01737613,0.4978976002893837
2021-01-15,38236165.90096216,0.4819838441476281
2021-01-16,37094847.96246006,0.4675949738666283
2021-01-17,35612832.65322601,0.4489108497328995
2021-01-18,34436661.45453741,0.4340825760019269
2021-01-19,32495259.461583722,0.40960685324535007
2021-01-20,29633508.358490974,0.37352806747514455
2021-01-21,26983160.880460866,0.3401144981493171
2021-01-22,23671561.57795339,0.29836436772644187
2021-01-23,20545147.60717347,0.25894891340588816
2021-01-24,17846737.570532735,0.22492940782173038
2021-01-25,16034011.246659033,0.20207593023300108
2021-01-26,14028620.697387014,0.1767934883272086
2021-01-27,12772520.88548339,0.1609575353085517
2021-01-28,11112975.042675424,0.14003524095744743
2021-01-29,9991062.829453614,0.12589102333137145
2021-01-30,8867334.840210008,0.11172391377943014
2021-01-31,7929796.34522839,0.09990414004886108
2021-02-01,7722441.632592899,0.09728996921914307
2021-02-02,7555444.496211075,0.0951845960784649
2021-02-03,7385189.409811227,0.0930381491768215
2021-02-04,7415100.886762499,0.09341525037469615
2021-02-05,7606450.849509862,0.09582764546581292
2021-02-06,7578085.311364237,0.0954700342909953
2021-02-07,6992683.124273814,0.0880897278504318
2021-02-08,10184442.254487542,0.12832900434258676
2021-02-09,13965291.55669761,0.17599508258973026
2021-02-10,16725615.708224876,0.21079515434008222
2021-02-11,21128698.02283193,0.2663058741177764
2021-02-12,25103140.032989193,0.31641262228521877
2021-02-13,28428976.488754347,0.35834224393002667
2021-02-14,32845472.086763192,0.41402206820384746
2021-02-15,36319599.671027094,0.4578212318402515
2021-02-16,40291724.530552365,0.5078987671312986
2021-02-17,46400063.89232714,0.5849080734287664
2021-02-18,51431568.852007344,0.6483414689277129
2021-02-19,59732820.55039873,0.7529973494922887
2021-02-20,64791287.96715483,0.8167706671848978
2021-02-21,71360079.44813211,0.8995850043070908
2021-02-22,72839568.23405725,0.9182372759526324
2021-02-23,70266723.8488393,0.8858008067942781
2021-02-24,67466426.93329445,0.8504967887754771
2021-02-25,63382819.0710427,0.7990137604043221
2021-02-26,56767894.12756188,0.715617807603287
2021-02-27,52323158.451036066,0.6595819538544198
2021-02-28,48174931.38778223,0.6072842556445509
2021-03-01,44179343.7890357,0.5569109199461829
2021-03-02,38404468.954464644,0.48410568130014126
2021-03-03,32855873.30696673,0.4141531988933985
2021-03-04,28143898.422572177,0.35474819605267793
2021-03-05,24604915.49202136,0.3101313854370487
2021-03-06,20347040.24213687,0.2564513261157388
2021-03-07,16912976.7497787,0.2131572601404775
2021-03-08,14079385.068872578,0.1774334869915255
2021-03-09,11291109.95281221,0.1422810306957913
2021-03-10,12150773.710834542,0.1531190188515671
2021-03-11,13680470.063806638,0.17240426939369163
2021-03-12,14147158.696198914,0.17828792544305053
2021-03-13,17427315.379704624,0.21964165119125192
2021-03-14,19034682.726624966,0.23990611867093237
2021-03-15,18873844.723550834,0.23787839520806797
2021-03-16,19268901.50109367,0.24285897120177757
2021-03-17,20051246.787742686,0.2527221867570491
2021-03-18,20548860.765140265,0.25899572608315774
2021-03-19,21533688.158489212,0.2714116823509363
2021-03-20,22375103.95537363,0.2820196140633246
2021-03-21,22759720.653392754,0.2868685694586695
2021-03-22,22541184.710371014,0.28411343416306317
2021-03-23,21977930.045745403,0.2770123468752363
2021-03-24,21944551.89083787,0.2765915404329807
2021-03-25,21366046.43280006,0.26929818271753003
2021-03-26,21030993.550876684,0.2650740902953975
2021-03-27,19793628.098440018,0.24947432586107277
2021-03-28,17992625.512097225,0.22676865225653575
2021-03-29,16201781.27849494,0.20419104745291816
2021-03-30,13721472.555710105,0.17292119768973774
2021-03-31,13242956.302630989,0.16688842797620637
2021-04-01,12047021.131478556,0.15181098508173801
2021-04-02,11607593.85979841,0.14627101957621236
2021-04-03,9800807.974138724,0.12349243452355056
2021-04-04,8138753.234826597,0.10253850990963435
2021-04-05,6290110.605077164,0.07923222679775971
2021-04-06,5223849.416973812,0.06578961505591707
